,dataset,SR,SR_time,TPOT,TPOTSR,AK,AKSR,LR,timeTPOT,timeTPOTSR,timeAK,timeAKSR,meanguess,generations,function_set,epochs,max_TPOT_time,
740,0-yin-ifss.csv,10.11780792,59.75967431,3.705988382,3.885632297,5.30746611,4.753006872,12.46190538,601.132606,600.9214668,367.6428328,687.2714102,27.76165574,50,"['add', 'sub', 'mul', 'div']",,10,
741,0-yin-ifss.csv,11.29137151,63.94585562,3.565339018,3.724076444,10.67268675,7.824563471,11.86322523,600.9919579,605.8260994,426.9486084,102.7958026,28.95736013,50,"['add', 'sub', 'mul', 'div']",,10,
742,0-yin-ifss.csv,8.504146331,57.4906714,3.692106483,3.779694855,7.348297119,9.232908391,11.92520217,600.7591417,601.1392891,392.1219928,307.4958282,26.5940186,50,"['add', 'sub', 'mul', 'div']",,10,
743,0-yin-ifss.csv,8.752373607,78.4434309,3.624980665,3.67348491,5.239665949,5.008017806,12.24370988,601.0373316,601.6507838,336.7729189,283.2724845,26.93619369,50,"['add', 'sub', 'mul', 'div']",,10,
744,0-yin-ifss.csv,15.13955275,64.03423071,3.855324939,3.858531702,4.932733736,4.911355119,13.42580241,601.6971474,601.5126762,586.8052597,130.676625,27.10993524,50,"['add', 'sub', 'mul', 'div']",,10,
745,0-yin-ifss.csv,10.74688086,55.92307186,3.779643057,4.031685784,5.492411904,5.658726963,12.67292597,616.2664328,602.0164332,398.0198581,283.3396955,28.03154321,50,"['add', 'sub', 'mul', 'div']",,10,
746,0-yin-ifss.csv,10.37698511,57.39421177,3.914070697,3.905328187,8.070061267,7.794225644,12.98830293,610.8835971,602.389183,46.25129676,55.43491578,25.454242,50,"['add', 'sub', 'mul', 'div']",,10,
747,0-yin-ifss.csv,10.3154,59.02117777,4.623743157,4.165767027,6.888558739,5.99168188,11.61283518,600.5746191,601.5330856,90.78373003,156.8674531,26.56758467,50,"['add', 'sub', 'mul', 'div']",,10,
748,0-yin-ifss.csv,9.087185939,68.86853671,4.028123672,4.039283146,5.793001582,6.112858842,12.00577482,601.690522,600.793381,468.1247537,314.3508081,28.429404,50,"['add', 'sub', 'mul', 'div']",,10,
749,0-yin-ifss.csv,8.803428864,68.38092923,3.767048088,3.715378943,4.264520273,4.361779107,10.97366772,610.6285977,600.5905216,418.1995234,474.4882298,27.36073443,50,"['add', 'sub', 'mul', 'div']",,10,
750,01-bachir.csv,13.91937797,47.90119767,6.538614154,7.581346277,4.670881582,3.215939868,9.015233314,602.7072461,601.4219728,96.3531301,188.3737714,17.11878442,50,"['add', 'sub', 'mul', 'div']",,10,
751,01-bachir.csv,14.94434154,40.59883928,8.784485342,5.09333129,4.643490595,4.529333498,10.57183704,601.0976355,601.0754442,74.24323845,145.4817245,22.84400098,50,"['add', 'sub', 'mul', 'div']",,10,
752,01-bachir.csv,17.04493149,37.98011041,3.626241325,2.989266462,5.203898164,4.984675478,11.75020737,600.4447138,616.6270151,164.395786,161.9851041,22.40443498,50,"['add', 'sub', 'mul', 'div']",,10,
753,01-bachir.csv,9.641116383,60.84226584,3.532374792,3.602379392,3.576033781,4.284169617,10.28307491,601.7267215,600.3806286,243.5391688,140.9859803,22.74183869,50,"['add', 'sub', 'mul', 'div']",,10,
754,01-bachir.csv,11.9724383,37.35903502,5.275780956,2.341853684,6.037714479,5.177002755,12.13245723,600.6919568,600.8969011,132.7442362,128.2521749,18.539176,50,"['add', 'sub', 'mul', 'div']",,10,
755,01-bachir.csv,17.55754629,43.66516995,6.44719667,5.898721967,11.30019966,2.524579712,10.21590537,600.3192229,600.6192911,29.2646842,227.6168818,21.61828987,50,"['add', 'sub', 'mul', 'div']",,10,
756,01-bachir.csv,17.31498326,44.35776925,6.346689392,3.81503558,9.104258691,10.18184949,10.5821201,600.8858972,608.3260028,32.09423923,31.37765741,16.30882815,50,"['add', 'sub', 'mul', 'div']",,10,
757,01-bachir.csv,9.0548069,36.23699737,7.346915681,4.337902559,10.02867482,5.297968505,11.25123184,600.4048929,600.6286695,21.66985846,144.6204793,18.62544285,50,"['add', 'sub', 'mul', 'div']",,10,
758,01-bachir.csv,15.65538772,49.22094846,6.205027971,5.504014016,9.4407578,4.085802242,10.5821201,612.0118089,602.5138183,28.2271471,203.7935343,16.30882815,50,"['add', 'sub', 'mul', 'div']",,10,
759,01-bachir.csv,13.73909942,61.01167679,6.538926237,5.912686401,1.887061735,3.725448698,9.687261921,602.0382476,601.1045961,218.010227,227.0952647,18.71316537,50,"['add', 'sub', 'mul', 'div']",,10,
760,01-bachir.csv,16.13710061,60.0406878,6.348455608,4.991739468,3.328489421,2.606257865,11.66885799,600.9770913,600.2963221,223.1721673,235.3828712,19.34160334,50,"['add', 'sub', 'mul', 'div']",,10,
761,01-bachir.csv,14.34897684,41.62672782,1.833132994,2.920626849,9.995535292,9.211784599,9.446761397,602.0217819,601.6907878,29.73244715,31.44369197,20.57231509,50,"['add', 'sub', 'mul', 'div']",,10,
762,01-bachir.csv,15.04420063,57.73786211,7.097445616,6.651685529,5.793812467,8.08321784,7.425986576,600.4486873,600.3272369,35.33132076,218.4453571,19.81649714,50,"['add', 'sub', 'mul', 'div']",,10,
763,01-bachir.csv,10.76130949,53.23848867,4.137602175,3.363967204,3.836238968,10.37275745,9.015233314,600.3500137,600.6127729,133.0047834,30.69921494,17.11878442,50,"['add', 'sub', 'mul', 'div']",,10,
764,01-bachir.csv,14.61831719,51.02454495,5.213527192,4.936432067,4.091963948,3.444060269,9.547378256,600.2356822,614.0433288,160.3696899,218.9755526,20.4885633,50,"['add', 'sub', 'mul', 'div']",,10,
765,01-bachir.csv,13.27250127,35.39837837,4.227334911,3.770297049,3.382547905,8.236259641,10.94470287,600.35832,604.8299599,253.4008029,35.17010665,22.69637008,50,"['add', 'sub', 'mul', 'div']",,10,
766,01-bachir.csv,12.99107262,82.59616089,5.550873319,5.086176044,5.317665769,6.431066424,11.23881444,601.6295075,600.3227735,165.9450512,129.3055346,22.11396009,50,"['add', 'sub', 'mul', 'div']",,10,
767,01-bachir.csv,11.42429619,47.54217196,3.669903492,2.76037106,3.550785262,7.126936374,9.69596818,601.472954,618.4876895,137.4053943,30.2838943,18.88521196,50,"['add', 'sub', 'mul', 'div']",,10,
768,01-bachir.csv,15.13342306,65.94331193,7.447387176,6.409151103,9.306542142,6.858823289,9.89219883,610.88853,600.4711266,51.16806841,341.2468278,20.92370302,50,"['add', 'sub', 'mul', 'div']",,10,
769,01-bachir.csv,31.31410385,50.70536757,5.563044427,3.28710253,5.397441279,7.766531922,10.37351697,600.2039745,600.2915139,90.10907602,186.6209602,17.26724792,50,"['add', 'sub', 'mul', 'div']",,10,
770,01-bachir.csv,14.47003859,41.12953711,4.436113023,3.579481765,2.650524356,3.64575265,10.49488542,600.7580822,600.4431207,220.5165691,233.8497732,17.24997226,50,"['add', 'sub', 'mul', 'div']",,10,
771,01-bachir.csv,12.39620513,27.34785938,6.420328062,7.267138987,8.86751334,10.47246251,11.25123184,600.7810762,600.130852,27.23710108,24.19838142,18.62544285,50,"['add', 'sub', 'mul', 'div']",,10,
772,01-bachir.csv,14.58444162,46.20566821,7.00882831,6.504018343,6.568164262,8.716851331,10.37756999,600.6145651,600.9249952,215.4856281,32.00340867,20.38594924,50,"['add', 'sub', 'mul', 'div']",,10,
773,01-bachir.csv,16.36918742,39.42204905,5.4029952,7.94451258,5.465628355,6.270232586,11.23881444,601.4356995,601.1329153,153.2926333,125.4892063,22.11396009,50,"['add', 'sub', 'mul', 'div']",,10,
774,01-bachir.csv,15.35296514,36.44100285,5.043567078,5.669723706,5.460998447,7.090873318,10.99178574,610.0531418,600.1517127,229.7684672,90.96906829,22.5520159,50,"['add', 'sub', 'mul', 'div']",,10,
775,01-bachir.csv,14.5682089,68.5157752,5.612488306,3.231262782,2.92296432,3.9420617,9.115357316,610.6622686,601.3512206,156.1837306,128.7761075,19.48990459,50,"['add', 'sub', 'mul', 'div']",,10,
776,01-bachir.csv,11.68782698,54.58857131,7.5145807,4.697870596,9.419526478,7.779980989,10.5821201,613.7381935,610.3010919,48.13996148,39.74550009,16.30882815,50,"['add', 'sub', 'mul', 'div']",,10,
777,01-bachir.csv,13.75782877,50.36273599,6.018072043,4.365049109,5.443849245,4.450848868,12.13245723,612.9303911,601.8095076,229.0284283,251.2057862,18.539176,50,"['add', 'sub', 'mul', 'div']",,10,
778,01-bachir.csv,14.04281936,50.75480866,7.912500436,4.776304003,6.648143666,6.683743183,9.298566775,600.3931136,600.9301839,230.5359068,244.3374736,18.343821,50,"['add', 'sub', 'mul', 'div']",,10,
779,01-bachir.csv,12.78544896,43.00070214,11.31897865,8.69232207,8.921765692,6.456699836,10.94699024,600.2474041,601.3655813,213.2678463,212.7520094,17.88476342,50,"['add', 'sub', 'mul', 'div']",,10,
780,01-bachir.csv,14.43037087,28.08935046,6.414453022,7.685309259,6.729184361,6.845684033,9.298566775,602.9105995,600.3531525,177.1741416,187.6369903,18.343821,50,"['add', 'sub', 'mul', 'div']",,10,
781,01-bachir.csv,12.40181244,47.59924293,5.708749006,5.142264667,3.682734125,4.027395454,10.82325447,600.7788517,600.3429291,181.2458606,199.6504889,22.1570263,50,"['add', 'sub', 'mul', 'div']",,10,
782,01-bachir.csv,13.58449356,80.46815586,9.134451235,5.411491453,8.159914213,5.565959086,12.26366455,600.4996195,601.0203919,242.1294632,256.6965158,20.74858923,50,"['add', 'sub', 'mul', 'div']",,10,
783,01-bachir.csv,19.13217729,35.09497833,4.24592645,4.120649005,3.404240543,10.99449666,11.68101179,600.988414,600.5971589,144.850245,31.12005544,24.40245175,50,"['add', 'sub', 'mul', 'div']",,10,
784,01-bachir.csv,12.48723778,61.12312937,5.157176329,3.363572974,4.759176214,5.014584485,9.547378256,600.2600849,600.6940491,158.9795494,141.0474482,20.4885633,50,"['add', 'sub', 'mul', 'div']",,10,
785,01-bachir.csv,12.38390448,48.46824169,5.083265035,4.571423901,8.027884851,4.448121527,10.37351697,602.6682782,601.7832017,78.59803772,100.1025205,17.26724792,50,"['add', 'sub', 'mul', 'div']",,10,
786,01-bachir.csv,16.44677521,49.89348674,4.403629904,4.660152575,1.85853454,1.880813071,10.81414367,600.5263791,600.283762,225.8703649,237.701575,22.6651386,50,"['add', 'sub', 'mul', 'div']",,10,
787,01-bachir.csv,12.24152732,61.32513833,8.762598176,7.490343604,6.924593167,8.041720337,13.10331718,600.1797581,606.3458445,133.3065755,164.7090199,19.68409288,50,"['add', 'sub', 'mul', 'div']",,10,
788,01-bachir.csv,18.42750085,39.72679353,3.563512136,4.25546912,4.991174055,4.663015279,11.75020737,601.0504882,601.4800959,229.387867,184.394218,22.40443498,50,"['add', 'sub', 'mul', 'div']",,10,
789,01-bachir.csv,17.67451713,47.17402411,5.513540288,5.39594366,5.655652005,5.496331475,11.93409788,601.6998394,600.1610694,218.5412445,200.2880282,23.73097102,50,"['add', 'sub', 'mul', 'div']",,10,
790,01-bachir.csv,16.96940972,45.03032947,6.355777034,4.803608786,9.313113067,2.627649161,10.21590537,600.5693488,600.266336,31.53753281,212.4926052,21.61828987,50,"['add', 'sub', 'mul', 'div']",,10,
791,01-bachir.csv,12.78428434,59.07989526,2.224389911,4.838126014,9.781233166,2.387237549,11.09068317,602.0452328,601.5195706,52.805408,357.2711103,18.80710398,50,"['add', 'sub', 'mul', 'div']",,10,
792,01-bachir.csv,13.40872454,38.54515219,4.931086909,3.423902612,5.515305563,7.839375649,10.37351697,600.2243059,600.7568991,101.9473464,68.63755965,17.26724792,50,"['add', 'sub', 'mul', 'div']",,10,
793,01-bachir.csv,10.99584523,57.30132723,2.584000384,3.869017325,6.948079009,9.052141364,11.49025651,600.2704127,623.4664202,144.4202704,90.23264003,20.01555145,50,"['add', 'sub', 'mul', 'div']",,10,
794,01-bachir.csv,14.10548441,67.42035866,5.556746848,5.564911641,6.662111679,4.949540629,9.298566775,619.3560426,600.7587345,353.4610507,373.7884183,18.343821,50,"['add', 'sub', 'mul', 'div']",,10,
795,01-bachir.csv,16.29935573,59.60647368,2.890417848,2.129742384,3.275454923,2.788394255,9.446761397,602.0757344,601.1578438,321.4288294,328.1349738,20.57231509,50,"['add', 'sub', 'mul', 'div']",,10,
796,01-bachir.csv,17.91039328,38.506423,3.208489356,3.413301282,2.245461998,13.19595805,11.08721055,601.0462196,600.5925872,235.6923797,42.10852528,19.18876752,50,"['add', 'sub', 'mul', 'div']",,10,
797,01-bachir.csv,9.248907229,51.6834991,5.4217117,3.654338,2.964932709,7.515657734,10.03439274,600.7334635,600.2432213,207.1047521,30.36535954,20.47587782,50,"['add', 'sub', 'mul', 'div']",,10,
798,01-bachir.csv,14.48074956,42.8430438,6.149013546,6.445691191,4.096606856,11.45337011,10.99897586,601.781517,600.7133768,249.8479557,40.78367615,18.47328965,50,"['add', 'sub', 'mul', 'div']",,10,
799,01-bachir.csv,9.123070273,48.18497896,8.291880205,6.319568847,1.704766835,2.041181935,9.687261921,600.4624176,600.9263229,209.4349937,172.3767664,18.71316537,50,"['add', 'sub', 'mul', 'div']",,10,
800,0-Su1.csv,2.86220251,44.94727206,2.137808505,1.204493064,2.084158573,1.863802464,2.163956915,600.8262756,602.666101,32.35161233,29.44851565,3.0189426,50,"['add', 'sub', 'mul', 'div']",,10,
801,0-Su1.csv,1.17517104,41.36930108,0.992273064,1.145294718,2.485312623,2.354779741,1.186204802,600.5397465,601.6375151,12.81038976,14.09855056,2.493499337,50,"['add', 'sub', 'mul', 'div']",,10,
802,0-Su1.csv,1.878947087,40.45167136,1.354303014,1.275639392,2.818371745,2.349455018,1.536939201,600.6724622,605.0940254,16.40995407,16.29310656,3.340187305,50,"['add', 'sub', 'mul', 'div']",,10,
803,0-Su1.csv,1.710121535,41.50839686,2.662210154,2.79415681,2.529068596,2.044293867,6.385240125,601.2408066,603.8250854,14.89328718,17.11869693,3.610506048,50,"['add', 'sub', 'mul', 'div']",,10,
804,0-Su1.csv,1.946540724,46.30562305,2.130578954,1.697134409,1.733474444,1.919859158,1.663723189,601.0260663,600.5028987,15.81282139,17.6728828,3.821744404,50,"['add', 'sub', 'mul', 'div']",,10,
805,0-Su1.csv,1.458511472,45.7335422,1.253224771,1.363581685,3.256163133,1.467862223,1.63801155,603.8811822,602.1552405,15.52390242,53.53162694,3.148955178,50,"['add', 'sub', 'mul', 'div']",,10,
806,0-Su1.csv,1.991411685,43.74877858,6.473887379,4.35532081,2.111819852,3.026209936,4.728154372,603.292213,600.7563245,15.51415563,14.72367716,4.140296731,50,"['add', 'sub', 'mul', 'div']",,10,
807,0-Su1.csv,2.207118566,37.18297529,1.634304211,1.549955335,2.928696704,3.570574305,1.876389683,600.2443256,600.725425,17.02146411,17.48563647,4.08436171,50,"['add', 'sub', 'mul', 'div']",,10,
808,0-Su1.csv,1.389862883,45.92075515,2.266278916,1.954126584,1.94367977,3.329378423,4.872504041,600.5313008,600.6041067,19.09035063,16.82467771,2.491531524,50,"['add', 'sub', 'mul', 'div']",,10,
809,0-Su1.csv,1.669355494,43.74645948,1.473119653,1.65563381,3.506628803,3.000477507,1.720660885,601.9877818,600.5498736,14.90078044,14.02003121,2.952157376,50,"['add', 'sub', 'mul', 'div']",,10,
810,0-Su1.csv,1.631844696,41.33848691,1.026402793,1.094537495,1.238345894,1.201989904,1.498763001,601.0299382,600.5775135,64.54219556,60.64715195,2.373106886,50,"['add', 'sub', 'mul', 'div']",,10,
811,0-Su1.csv,2.195097134,37.07893229,1.653425671,2.290415505,2.947855791,2.905777034,2.240817181,601.4162061,601.78951,18.20631123,18.38925052,2.60927478,50,"['add', 'sub', 'mul', 'div']",,10,
812,0-Su1.csv,2.721081576,36.62907124,1.570693603,1.113292945,2.154701771,1.400769398,1.733538643,600.2096777,601.7668207,24.57425094,116.5398686,4.199890088,50,"['add', 'sub', 'mul', 'div']",,10,
813,0-Su1.csv,1.149947863,40.35809684,1.030395745,0.929277759,1.23136617,1.174923421,1.314132099,600.2321258,601.8771112,51.87138605,57.30752587,2.443368192,50,"['add', 'sub', 'mul', 'div']",,10,
814,0-Su1.csv,1.363753785,41.11018372,1.158942765,0.89420169,2.315989956,2.364327262,0.802580124,602.5758164,600.6690843,17.1867125,16.9165225,2.531468977,50,"['add', 'sub', 'mul', 'div']",,10,
815,0-Su1.csv,1.397269428,39.98794913,1.084475469,1.199311039,1.42784634,1.490150856,0.948457775,604.8641415,600.2382374,19.36511135,20.8106606,2.583634868,50,"['add', 'sub', 'mul', 'div']",,10,
816,0-Su1.csv,16.98869662,43.54174829,2.288654557,2.068382048,2.524752642,9.762296597,2.356114624,600.433306,601.7917831,20.67179608,17.32843113,3.799617375,50,"['add', 'sub', 'mul', 'div']",,10,
817,0-Su1.csv,2.140330652,38.6953516,1.447841311,1.463826801,2.6600801,3.436465979,1.791749668,602.0533075,601.0103271,18.68409896,15.40300059,2.840417323,50,"['add', 'sub', 'mul', 'div']",,10,
818,0-Su1.csv,2.61180116,36.15868306,2.557380433,2.017730024,2.394034165,2.773317186,2.326127096,602.1640806,603.0941629,26.1188767,19.81715512,2.56714355,50,"['add', 'sub', 'mul', 'div']",,10,
819,0-Su1.csv,3.75042453,38.18806839,3.090133141,3.145386205,3.109452074,3.202016992,2.250135014,618.8737195,600.1988535,16.49339771,18.19466019,2.449369641,50,"['add', 'sub', 'mul', 'div']",,10,
820,0-Su1.csv,1.823868519,38.50993681,1.267313313,1.498287731,2.182737333,1.519702637,1.63801155,606.3041143,602.6071303,20.02412057,53.57842827,3.148955178,50,"['add', 'sub', 'mul', 'div']",,10,
821,0-Su1.csv,1.398364316,40.52454996,1.221451465,1.253302865,1.438989863,1.475521018,1.369324974,602.2586977,601.569294,21.27753711,24.59995604,2.645050469,50,"['add', 'sub', 'mul', 'div']",,10,
822,0-Su1.csv,2.184630479,43.08400702,2.269066675,1.499822889,2.914621598,2.406049729,1.952395948,601.2560637,601.2445064,18.26233196,20.48124814,4.229972301,50,"['add', 'sub', 'mul', 'div']",,10,
823,0-Su1.csv,1.451516388,38.16678405,1.091854418,1.264093829,2.314115974,2.326045548,1.473256288,600.4942729,600.3251956,76.25137448,63.61425495,2.885712817,50,"['add', 'sub', 'mul', 'div']",,10,
824,0-Su1.csv,1.812438518,40.80209351,1.467044013,1.531761076,2.953794068,3.712409295,1.720660885,602.3435864,601.1371555,18.34816194,16.45327687,2.952157376,50,"['add', 'sub', 'mul', 'div']",,10,
825,0-Su1.csv,2.667844767,36.9562223,1.874637641,1.760523375,2.898125098,2.381686953,1.885358003,600.8813608,603.265759,19.20445299,17.34722781,4.163914634,50,"['add', 'sub', 'mul', 'div']",,10,
826,0-Su1.csv,1.940715203,46.07863426,5.241905683,3.212011886,1.301362935,1.626940086,5.912066948,600.8834488,602.150615,29.23074579,29.61970353,2.767391273,50,"['add', 'sub', 'mul', 'div']",,10,
827,0-Su1.csv,1.734708237,41.88215113,1.866591919,1.40205586,1.248534409,1.311638385,1.462347908,600.8894143,600.1848068,162.5020728,172.9145277,3.963520947,50,"['add', 'sub', 'mul', 'div']",,10,
828,0-Su1.csv,2.115142571,37.04864717,1.686093304,1.577144075,2.493486661,3.072466571,1.994378404,601.3284464,616.345926,20.02241135,18.15698862,4.308786883,50,"['add', 'sub', 'mul', 'div']",,10,
829,0-Su1.csv,1.120740739,38.0736897,1.144207284,1.138304366,1.263526208,1.188732078,0.948457775,601.6431077,601.165777,23.50483298,23.52287197,2.583634868,50,"['add', 'sub', 'mul', 'div']",,10,
830,0-Su1.csv,1.432485219,37.97981691,1.306158655,1.566482133,2.34602019,2.197538107,1.63801155,605.5245292,600.4014728,21.38727307,21.9151547,3.148955178,50,"['add', 'sub', 'mul', 'div']",,10,
831,0-Su1.csv,1.76538103,37.15590525,2.005054031,1.638856755,3.044687552,3.364850288,2.240817181,602.0900176,600.1680779,21.46383309,22.16676068,2.60927478,50,"['add', 'sub', 'mul', 'div']",,10,
832,0-Su1.csv,3.534947754,41.87914038,2.004699985,2.106280044,2.499760325,2.181819161,2.391929562,600.7303934,600.313082,20.51281452,19.52316713,3.515183183,50,"['add', 'sub', 'mul', 'div']",,10,
833,0-Su1.csv,1.551080146,40.72147036,2.914760186,1.170650458,2.404990552,2.226886114,5.139397278,606.2080555,601.5910759,64.77059388,56.93028283,2.643630165,50,"['add', 'sub', 'mul', 'div']",,10,
834,0-Su1.csv,1.645919125,42.21884537,1.234189985,1.346873756,3.571012547,3.630376231,1.63801155,600.5489299,600.7947633,21.04392195,20.30318093,3.148955178,50,"['add', 'sub', 'mul', 'div']",,10,
835,0-Su1.csv,2.022600752,40.07958293,0.934772305,1.562301845,2.415291006,3.831655871,1.663723189,600.9470725,611.0362911,20.79988194,20.50860667,3.821744404,50,"['add', 'sub', 'mul', 'div']",,10,
836,0-Su1.csv,1.383648908,37.76991892,1.300793428,1.632103866,1.760889815,1.527327841,1.469127928,600.6989014,601.0271924,26.28140092,23.79861236,3.658632438,50,"['add', 'sub', 'mul', 'div']",,10,
837,0-Su1.csv,3.074146489,38.47671199,24.19351899,3.851054138,2.875553943,2.275931734,4.946569556,601.4503314,603.6545625,222.3380976,166.3957744,3.579838755,50,"['add', 'sub', 'mul', 'div']",,10,
838,0-Su1.csv,2.059654209,37.39871526,1.700665751,2.008801347,2.424431694,2.973562218,1.875074674,600.7677803,601.5363638,28.84532285,22.93947291,3.70887313,50,"['add', 'sub', 'mul', 'div']",,10,
839,0-Su1.csv,1.223671667,37.94765663,1.368787429,1.27836781,1.571252338,1.654673922,1.369324974,600.5771468,607.3531206,28.89158607,26.44718981,2.645050469,50,"['add', 'sub', 'mul', 'div']",,10,
840,0-Su1.csv,1.763004132,39.16837192,0.889220195,1.102424042,1.60281854,1.400330017,1.222489722,604.6407416,611.2483065,66.35596561,67.3339045,3.101197828,50,"['add', 'sub', 'mul', 'div']",,10,
841,0-Su1.csv,1.599329766,36.64113212,1.320774118,1.241523989,1.846655181,1.824853721,1.469127928,616.3206177,602.4957643,22.21888638,22.16507387,3.658632438,50,"['add', 'sub', 'mul', 'div']",,10,
842,0-Su1.csv,2.080408573,40.45544934,1.272324378,1.764985109,2.381503787,1.311912142,1.733538643,601.2073388,612.4185119,28.02641249,196.4696119,4.199890088,50,"['add', 'sub', 'mul', 'div']",,10,
843,0-Su1.csv,1.410140487,35.86681199,0.919848239,0.974167419,6.546575931,4.613957038,1.233355149,619.2399225,600.4361069,18.1523726,20.96481967,2.754683119,50,"['add', 'sub', 'mul', 'div']",,10,
844,0-Su1.csv,1.836422962,38.25896502,0.847364951,0.833582445,3.00444242,2.655162485,1.196855678,600.3509715,601.0805104,22.79371834,24.49049067,2.80019855,50,"['add', 'sub', 'mul', 'div']",,10,
845,0-Su1.csv,1.434132713,42.86792636,1.495252246,1.740913242,1.239471376,1.652511469,1.046209478,600.9760289,600.788188,24.81952596,22.95695186,3.437335952,50,"['add', 'sub', 'mul', 'div']",,10,
846,0-Su1.csv,2.306638428,42.85562921,2.214977823,3.100534302,2.492666797,2.6595337,5.318257488,611.1697969,600.2618313,14.2682786,13.89579177,3.04387562,50,"['add', 'sub', 'mul', 'div']",,10,
847,0-Su1.csv,1.903242738,38.76521015,1.304445283,1.478209487,2.560233504,3.237862782,1.980274872,600.3509254,601.3767972,15.95571303,14.63775039,3.251388104,50,"['add', 'sub', 'mul', 'div']",,10,
848,0-Su1.csv,1.926045518,38.15436172,1.589095159,1.213038112,2.130576409,2.03697796,1.756335294,601.4003026,601.5671604,17.75007915,17.64540076,3.427826099,50,"['add', 'sub', 'mul', 'div']",,10,
849,0-Su1.csv,4.453807717,42.35116196,3.566425239,4.065700899,2.647992353,3.864475534,4.946569556,600.3655236,600.2630768,18.08954692,94.53458834,3.579838755,50,"['add', 'sub', 'mul', 'div']",,10,
850,0-Su2.csv,1.706340975,37.94647861,1.378669976,1.109730695,4.049563275,2.216367748,1.424251403,600.447453,604.0621531,64.02252936,22.4275198,4.558709129,50,"['add', 'sub', 'mul', 'div']",,10,
851,0-Su2.csv,1.426597753,43.36310124,0.921385448,1.206047808,4.129722111,2.146597147,1.319772379,601.6819441,600.3165982,15.57555819,15.27379012,4.278304067,50,"['add', 'sub', 'mul', 'div']",,10,
852,0-Su2.csv,2.636632628,35.45508289,1.099436584,0.934016283,3.596759244,1.669884875,1.294399409,608.6881349,600.948472,14.83729863,17.21584034,4.327230424,50,"['add', 'sub', 'mul', 'div']",,10,
853,0-Su2.csv,2.435681875,39.8772788,1.372440779,1.363299097,5.014088164,1.60117,1.481063055,604.1639698,600.4203432,15.12609577,61.17100048,5.337705095,50,"['add', 'sub', 'mul', 'div']",,10,
854,0-Su2.csv,3.173957756,39.83220577,1.397121542,1.435869118,2.737952435,1.593935905,1.72734269,600.2188494,600.5350387,43.69421744,137.2609286,4.383742239,50,"['add', 'sub', 'mul', 'div']",,10,
855,0-Su2.csv,1.717372894,41.66786289,1.520744771,1.504203581,3.040586851,1.366319146,1.745751244,600.9727049,600.9018283,98.54996848,181.2725449,4.889677904,50,"['add', 'sub', 'mul', 'div']",,10,
856,0-Su2.csv,1.690662165,44.67033362,1.252212783,1.305427218,3.348902953,1.808836617,1.395864947,600.1298323,600.3968103,90.30624795,28.88180542,4.713393782,50,"['add', 'sub', 'mul', 'div']",,10,
857,0-Su2.csv,2.490515004,38.06027746,2.07920887,1.880064209,3.171722591,1.77168279,2.053143959,600.4747584,612.020807,177.238692,179.1439879,5.345314381,50,"['add', 'sub', 'mul', 'div']",,10,
858,0-Su2.csv,1.87704149,39.17211437,1.366337159,1.250067833,2.955969775,1.834432824,1.600480968,600.9215894,601.3891501,84.38500333,86.42929482,4.215641449,50,"['add', 'sub', 'mul', 'div']",,10,
859,0-Su2.csv,1.471599863,41.60778403,1.48201701,1.267438378,3.670388714,1.979472718,1.378476838,600.1328278,600.9230337,18.24594116,18.30818963,4.24187931,50,"['add', 'sub', 'mul', 'div']",,10,
860,0-Su2.csv,2.816405284,40.65783119,1.70456201,1.316187368,3.072666668,2.026319006,1.600480968,600.2043576,610.7879729,100.5418811,83.361444,4.215641449,50,"['add', 'sub', 'mul', 'div']",,10,
861,0-Su2.csv,1.596124329,34.23170185,1.477153709,1.400898386,2.995235222,1.395687395,1.745751244,600.1801965,603.5196583,105.753696,141.5658717,4.889677904,50,"['add', 'sub', 'mul', 'div']",,10,
862,0-Su2.csv,1.227957445,43.96305275,1.166264527,1.085082586,3.401226296,1.120274219,1.3201418,600.6567795,610.5447102,64.68247652,36.07834601,3.856670988,50,"['add', 'sub', 'mul', 'div']",,10,
863,0-Su2.csv,1.523041228,45.07872629,1.602439807,1.462151063,3.821680869,2.348806777,1.583030723,600.8575656,601.2776229,76.86646652,21.71918678,3.717989556,50,"['add', 'sub', 'mul', 'div']",,10,
864,0-Su2.csv,1.618710854,47.73727345,1.358467713,1.207373829,3.418173423,1.537616691,1.636629115,608.1097414,601.857501,18.83870673,56.93830323,4.426380996,50,"['add', 'sub', 'mul', 'div']",,10,
865,0-Su2.csv,2.412086139,38.3883369,1.486024506,1.370616233,3.363700177,1.7117126,1.570384558,600.299432,601.9326677,30.82405853,126.6245265,3.821294102,50,"['add', 'sub', 'mul', 'div']",,10,
866,0-Su2.csv,1.559456403,43.45334339,1.555052138,1.265238003,3.114533391,1.429536958,1.478463999,606.1016726,600.5319827,64.79174161,87.89613223,3.733935593,50,"['add', 'sub', 'mul', 'div']",,10,
867,0-Su2.csv,3.269145894,40.6501894,1.964390424,2.247083661,5.2912648,2.585481222,2.415505826,600.6503439,601.243264,22.95330548,37.81982875,5.938496793,50,"['add', 'sub', 'mul', 'div']",,10,
868,0-Su2.csv,1.263149052,39.74435854,1.033211286,1.073951576,3.808564842,1.492838517,1.294399409,601.293148,600.7195344,26.55962777,23.74032426,4.327230424,50,"['add', 'sub', 'mul', 'div']",,10,
